LAN202303300,ARI,3,1,2,1,2,F*BCT,2,2,muncm001,L,muncm001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,smitw003,,,K,F,F,5,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,gallz001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,25
LAN202303300,ARI,4,0,0,1,2,CSFFBX,2,2,walkc002,R,walkc002,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,53/G56,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,56,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,26
LAN202303300,ARI,4,0,1,0,2,CSX,2,2,longe001,R,longe001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,3/P3F/FL,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,27
LAN202303300,ARI,4,0,2,1,2,CCFFBS,2,2,ahmen001,R,ahmen001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K,F,F,6,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,28
LAN202303300,ARI,4,1,0,0,0,X,2,2,martj006,R,martj006,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,9/F9LS,T,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,9LS,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,29
LAN202303300,ARI,4,1,1,2,1,CBBX,2,2,perad001,L,perad001,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,143/G4MS+,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,4MS,0,0,N,0,N,0,N,0,0,0,0,143,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,4,0,0,0,30
LAN202303300,ARI,4,1,2,3,0,BBBB,2,2,vargm001,R,vargm001,R,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,W,F,F,4,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,31
LAN202303300,ARI,4,1,2,1,2,B1FSS,2,2,outmj002,L,outmj002,L,gallz001,R,gallz001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,vargm001,,,K,F,F,8,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,gallz001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32
LAN202303300,ARI,5,0,0,1,1,BCX,2,2,carrc005,L,carrc005,L,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,7/L7,T,F,8,7,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,7,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,33
LAN202303300,ARI,5,0,1,2,2,CBBC*S,2,2,moreg001,R,moreg001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K.BX1(23),F,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,23,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,34
